"year","colony","nest_number","species","n_days_incubation","incubation_success","n_days_nestling","nestling_success","clutch","brood","fledged","clutch_type","young_lost","real_success","real_failure","start_date","end_date","notes"
2017,6th_bridge,777,whib,35,0,,,2,0,0,,,,,,,""
2017,6th_bridge,781,whib,7,1,11.5,0,2,1,0,,,,,,,""
2017,6th_bridge,782,whib,135,0,,,2,0,0,,,,,,,""
2017,6th_bridge,784,whib,35,0,,,2,0,0,,,,,,,""
2017,6th_bridge,786,whib,115,1,14,1,2,1,1,,,,,,,""
2017,6th_bridge,787,whib,135,1,14,1,2,1,1,,,,,,,""
2017,6th_bridge,788,whib,115,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,789,whib,115,1,14,1,2,2,1,,,,,,,""
2017,6th_bridge,790,whib,115,1,14,1,2,2,1,,,,,,,""
2017,6th_bridge,792,whib,115,1,14,1,2,2,1,,,,,,,""
2017,6th_bridge,796,whib,115,1,7,0,2,2,0,,,,,,,""
2017,6th_bridge,798,whib,115,0,,,2,1,0,,,,,,,""
2017,6th_bridge,799,whib,,,14,1,2,2,2,,,,,,,""
2017,6th_bridge,800,whib,35,0,,,2,0,0,,,,,,,""
2017,6th_bridge,801A,whib,7,0,,,2,0,0,,,,,,,""
2017,6th_bridge,801B,whib,,,14,1,2,2,2,,,,,,,""
2017,6th_bridge,802,whib,35,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,806,whib,115,1,14,1,3,2,2,,,,,,,""
2017,6th_bridge,808,whib,115,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,810,whib,115,1,14,1,3,2,2,,,,,,,""
2017,6th_bridge,812,whib,115,1,14,1,2,1,1,,,,,,,""
2017,6th_bridge,831,whib,45,0,,,2,0,0,,,,,,,""
2017,6th_bridge,835,whib,135,1,14,1,2,2,1,,,,,,,""
2017,6th_bridge,882,whib,135,1,14,1,2,2,1,,,,,,,""
2017,6th_bridge,884,whib,5,0,,,1,0,0,,,,,,,""
2017,6th_bridge,886,whib,5,0,,,1,0,0,,,,,,,""
2017,6th_bridge,890,whib,5,0,,,2,0,0,,,,,,,""
2017,6th_bridge,892,whib,5,0,,,3,0,0,,,,,,,""
2017,6th_bridge,894,whib,5,0,,,1,0,0,,,,,,,""
2017,6th_bridge,896,whib,5,0,,,4,0,0,,,,,,,""
2017,6th_bridge,900,whib,135,1,14,1,2,1,1,,,,,,,""
2017,6th_bridge,902,whib,135,1,14,1,3,2,2,,,,,,,""
2017,6th_bridge,904,whib,135,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,906a,whib,5,0,,,2,0,0,,,,,,,""
2017,6th_bridge,906b,whib,185,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,908,whib,135,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,W02,whib,35,0,,,1,0,0,,,,,,,""
2017,6th_bridge,818,whib,7,1,11,0,3,1,0,,,,,,,""
2017,6th_bridge,1,whib,19,1,14,1,3,3,2,,,,,,,""
2017,6th_bridge,3,whib,19,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,4,whib,19,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,5,whib,19,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,6,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,7,whib,12,1,14,1,3,2,2,,,,,,,""
2017,6th_bridge,8,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,9,whib,12,1,14,1,3,3,2,,,,,,,""
2017,6th_bridge,10,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,11,whib,12,1,14,1,3,2,2,,,,,,,""
2017,6th_bridge,12,whib,12,0,,,2,0,0,,,,,,,""
2017,6th_bridge,13,whib,12,1,14,1,3,3,1,,,,,,,""
2017,6th_bridge,14,whib,12,1,14,1,2,2,1,,,,,,,""
2017,6th_bridge,15,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,16,whib,35,0,,,2,0,0,,,,,,,""
2017,6th_bridge,17,whib,12,1,14,1,2,1,1,,,,,,,""
2017,6th_bridge,18,whib,35,0,,,3,0,0,,,,,,,""
2017,6th_bridge,20,whib,12,1,14,1,2,1,1,,,,,,,""
2017,6th_bridge,21,whib,12,1,8.5,0,2,2,0,,,,,,,""
2017,6th_bridge,22,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,23,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,24,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,25,whib,12,1,14,1,3,3,2,,,,,,,""
2017,6th_bridge,26,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,27,whib,12,1,14,1,3,2,1,,,,,,,""
2017,6th_bridge,28,whib,12,1,14,1,2,2,1,,,,,,,""
2017,6th_bridge,29,whib,12,1,14,1,3,3,3,,,,,,,""
2017,6th_bridge,31a,whib,35,0,,,2,0,0,,,,,,,""
2017,6th_bridge,31b,whib,105,0,,,3,0,0,,,,,,,""
2017,6th_bridge,32,whib,12,1,14,1,2,1,1,,,,,,,""
2017,6th_bridge,33,whib,12,1,8.5,0,2,1,0,,,,,,,""
2017,6th_bridge,34,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,35,whib,12,1,14,1,3,1,1,,,,,,,""
2017,6th_bridge,36,whib,12,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,37,whib,6,1,14,1,1,1,1,,,,,,,""
2017,6th_bridge,38,whib,6,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,39,whib,6,0,,,2,0,0,,,,,,,""
2017,6th_bridge,40,whib,6,1,14,1,2,2,2,,,,,,,""
2017,6th_bridge,41,whib,6,1,14,1,3,1,1,,,,,,,""
2017,6th_bridge,42,whib,6,1,14,1,3,3,1,,,,,,,""
2017,6th_bridge,43,whib,,,,,2,2,2,,,,,,,""
2017,6th_bridge,44,whib,,,14,1,2,1,1,,,,,,,""
2017,cuthbert_lake,194,anhi,,,,,4,0,0,,,,,,,""
2017,cuthbert_lake,45,greg,235,1,21,1,3,3,2,,,,,,,""
2017,cuthbert_lake,121,greg,165,1,21,1,3,3,3,,,,,,,""
2017,cuthbert_lake,123,greg,,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,196,greg,165,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,198,greg,165,1,21,1,3,3,3,,,,,,,""
2017,cuthbert_lake,200,greg,,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,202,greg,165,0,,,2,0,0,,,,,,,""
2017,cuthbert_lake,340a,greg,28,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,340b,greg,105,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,342,greg,165,1,21,1,3,3,2,,,,,,,""
2017,cuthbert_lake,344,greg,28,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,346,greg,28,1,21,1,3,3,3,,,,,,,""
2017,cuthbert_lake,348,greg,165,1,21,1,3,3,3,,,,,,,""
2017,cuthbert_lake,350,greg,165,1,21,1,2,2,2,,,,,,,""
2017,cuthbert_lake,352,greg,28,1,21,1,3,3,2,,,,,,,""
2017,cuthbert_lake,354a,greg,205,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,b354,greg,195,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,390,greg,21,1,21,1,3,3,2,,,,,,,""
2017,cuthbert_lake,392a,greg,125,0,,,1,0,0,,,,,,,""
2017,cuthbert_lake,392b,greg,155,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,394a,greg,21,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,394b,greg,235,0,,,2,0,0,,,,,,,""
2017,cuthbert_lake,495a,greg,85,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,495b,greg,105,1,21,1,2,2,2,,,,,,,""
2017,cuthbert_lake,496,greg,85,1,21,1,4,3,3,,,,,,,""
2017,cuthbert_lake,497,greg,2,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,498,greg,21,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,499,greg,85,1,21,1,2,2,2,,,,,,,""
2017,cuthbert_lake,500,greg,85,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,549,greg,125,1,21,1,3,3,3,,,,,,,""
2017,cuthbert_lake,551,greg,21,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,553,greg,,,,,2,2,2,,,,,,,""
2017,cuthbert_lake,555,greg,85,1,21,1,4,2,2,,,,,,,""
2017,cuthbert_lake,557,greg,85,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,559,greg,21,1,21,1,3,3,2,,,,,,,""
2017,cuthbert_lake,561,greg,21,1,20.5,0,3,3,0,,,,,,,""
2017,cuthbert_lake,563,greg,85,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,618,greg,195,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,837,greg,12,0,,,2,0,0,,,,,,,""
2017,cuthbert_lake,839,greg,195,1,21,1,3,3,3,,,,,,,""
2017,cuthbert_lake,841,greg,45,1,21,1,2,2,2,,,,,,,""
2017,cuthbert_lake,843,greg,27,1,21,1,2,2,2,,,,,,,""
2017,cuthbert_lake,845,greg,45,1,21,1,3,2,2,,,,,,,""
2017,cuthbert_lake,847,greg,12,1,14,0,2,1,0,,,,,,,""
2017,cuthbert_lake,849,greg,12,1,21,1,3,3,2,,,,,,,""
2017,cuthbert_lake,905,greg,65,0,,,2,0,0,,,,,,,""
2017,cuthbert_lake,903,smhe,195,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,907,smhe,65,0,,,2,0,0,,,,,,,""
2017,cuthbert_lake,909,smhe,26,0,,,3,0,0,,,,,,,""
2017,cuthbert_lake,851,wost,27,1,21,1,4,2,2,,,,,,,""
2017,henry,56,anhi,35,1,14.5,1,2,2,0,,,,,,,""
2017,henry,63,bcnh,,,3,0,,2,0,,,,,,,""
2017,henry,65,bcnh,,,,,,2,1,,,,,,,""
2017,henry,21,greg,17,1,21,1,3,3,2,,,,,,,""
2017,henry,23,greg,95,0,,,3,0,0,,,,,,,""
2017,henry,30,greg,24,1,6.5,0,2,2,0,,,,,,,""
2017,henry,35,greg,,,18,0,,2,0,,,,,,,""
2017,henry,52,greg,35,1,21,1,3,2,2,,,,,,,""
2017,henry,54,greg,35,1,21,1,4,3,2,,,,,,,""
2017,henry,58,greg,35,1,21,1,3,3,2,,,,,,,""
2017,henry,60,greg,,,21,1,,2,2,,,,,,,""
2017,henry,62,greg,35,1,21,1,2,2,2,,,,,,,""
2017,henry,64,greg,35,1,21,1,3,3,2,,,,,,,""
2017,henry,65,greg,,,21,1,,2,2,,,,,,,""
2017,henry,67,greg,35,0,,,3,0,0,,,,,,,""
2017,henry,68,greg,18,0,,,3,0,0,,,,,,,""
2017,henry,69,greg,35,1,7,0,3,3,0,,,,,,,""
2017,henry,70,greg,35,1,21,1,3,,,,,,,,,""
2017,henry,71,greg,35,1,21,1,3,3,2,,,,,,,""
2017,henry,72,greg,,,21,1,,2,2,,,,,,,""
2017,henry,73,greg,11,1,21,1,4,1,1,,,,,,,""
2017,henry,74,greg,18,0,,,3,0,0,,,,,,,""
2017,henry,75,greg,35,1,21,1,3,2,2,,,,,,,""
2017,henry,76,greg,,,21,1,,3,3,,,,,,,""
2017,henry,77,greg,,,21,1,,3,1,,,,,,,""
2017,henry,78,greg,35,1,14.5,0,3,3,0,,,,,,,""
2017,henry,79,greg,,,21,1,,3,2,,,,,,,""
2017,henry,80,greg,11,1,21,1,3,3,1,,,,,,,""
2017,henry,81,greg,11,1,21,1,3,3,1,,,,,,,""
2017,henry,82,greg,35,1,1.5,0,3,3,0,,,,,,,""
2017,henry,83,greg,,,21,1,4,2,2,,,,,,,""
2017,henry,84,greg,35,1,21,1,3,3,2,,,,,,,""
2017,henry,85,greg,11,1,13.5,0,3,2,0,,,,,,,""
2017,henry,86,greg,,,21,1,,3,1,,,,,,,""
2017,henry,88,greg,21,1,20.5,0,3,3,,,,,,,,""
2017,henry,90,greg,105,0,,,3,,0,,,,,,,""
2017,henry,92,greg,,,21,1,,3,2,,,,,,,""
2017,henry,94,greg,,,21,1,,3,2,,,,,,,""
2017,henry,114,greg,95,1,21,1,3,3,1,,,,,,,""
2017,henry,116,greg,3,1,21,1,4,3,2,,,,,,,""
2017,henry,118,greg,3,1,21,1,3,2,2,,,,,,,""
2017,henry,120,greg,3,1,21,1,3,3,2,,,,,,,""
2017,henry,122,greg,3,1,21,1,4,2,2,,,,,,,""
2017,henry,124,greg,9,1,21,1,3,2,2,,,,,,,""
2017,henry,126,greg,9,1,7.5,0,3,2,0,,,,,,,""
2017,henry,128,greg,9,1,21,1,3,3,2,,,,,,,""
2017,henry,130,greg,17,1,20,0,2,2,0,,,,,,,""
2017,henry,132,greg,17,1,21,1,3,3,2,,,,,,,""
2017,henry,134,greg,17,1,21,1,3,3,1,,,,,,,""
2017,henry,136,greg,3,1,21,1,3,3,2,,,,,,,""
2017,henry,138,greg,95,1,21,1,3,3,2,,,,,,,""
2017,henry,140,greg,3,1,21,1,3,2,2,,,,,,,""
2017,henry,142,greg,95,1,21,1,3,3,1,,,,,,,""
2017,henry,146,greg,3,1,21,1,4,2,2,,,,,,,""
2017,henry,148,greg,3,1,21,1,3,2,2,,,,,,,""
2017,henry,150,greg,,,21,1,3,3,1,,,,,,,""
2017,henry,152,greg,17,1,21,1,2,2,2,,,,,,,""
2017,henry,154,greg,95,1,21,1,3,3,2,,,,,,,""
2017,henry,156,greg,3,1,21,1,4,3,3,,,,,,,""
2017,henry,158,greg,3,1,21,1,3,3,2,,,,,,,""
2017,henry,160,greg,95,1,21,1,3,3,2,,,,,,,""
2017,henry,162,greg,3,1,21,1,3,3,2,,,,,,,""
2017,henry,164,greg,12,1,21,1,3,2,2,,,,,,,""
2017,henry,168,greg,95,1,14.5,0,3,2,0,,,,,,,""
2017,henry,170,greg,3,1,14,0,4,3,0,,,,,,,""
2017,henry,172,greg,3,1,21,1,3,3,2,,,,,,,""
2017,henry,174,greg,3,0,,,1,0,0,,,,,,,""
2017,henry,176,greg,95,1,21,1,3,3,2,,,,,,,""
2017,henry,178,greg,95,1,14.5,0,3,2,0,,,,,,,""
2017,henry,180,greg,3,1,21,1,3,3,2,,,,,,,""
2017,henry,182,greg,95,1,21,1,3,3,1,,,,,,,""
2017,henry,184,greg,95,0,,,1,0,0,,,,,,,""
2017,henry,186,greg,3,1,21,1,3,3,2,,,,,,,""
2017,henry,188,greg,17,0,,,3,0,0,,,,,,,""
2017,henry,238,greg,35,1,14.5,0,3,1,,,,,,,,""
2017,jerrod,282,gbhe,16,1,21,1,3,3,3,,,,,,,""
2017,jerrod,96,greg,10,1,21,1,2,2,2,,,,,,,""
2017,jerrod,98,greg,18,1,21,1,2,2,2,,,,,,,""
2017,jerrod,119,greg,23,1,21,1,3,3,1,,,,,,,""
2017,jerrod,190,greg,23,1,21,1,2,2,2,,,,,,,""
2017,jerrod,192,greg,4,0,,,3,0,0,,,,,,,""
2017,jerrod,192a,greg,5,0,,,3,0,0,,,,,,,""
2017,jerrod,226,greg,35,0,,,2,0,0,,,,,,,""
2017,jerrod,228,greg,16,1,21,1,3,2,2,,,,,,,""
2017,jerrod,230,greg,16,1,21,1,1,1,1,,,,,,,""
2017,jerrod,232,greg,20,1,21,1,3,3,2,,,,,,,""
2017,jerrod,234,greg,22,1,21,1,2,2,2,,,,,,,""
2017,jerrod,236,greg,14,1,21,1,3,3,3,,,,,,,""
2017,jerrod,284,greg,16,1,21,1,2,2,2,,,,,,,""
2017,jerrod,286,greg,35,0,,,3,0,0,,,,,,,""
2017,jerrod,288,greg,35,0,,,1,0,0,,,,,,,""
2017,jerrod,290,greg,16,1,21,1,3,2,2,,,,,,,""
2017,jerrod,388,greg,24,1,21,1,2,1,1,,,,,,,""
2017,jerrod,398,greg,245,1,15,0,2,1,0,,,,,,,""
2017,jerrod,501,greg,24,1,21,1,3,3,2,,,,,,,""
2017,jerrod,503,greg,145,1,,,3,,,,,,,,,""
2017,jerrod,504,greg,22,1,21,1,3,2,2,,,,,,,""
2017,jerrod,505,greg,22,1,21,1,3,2,2,,,,,,,""
2017,jerrod,507,greg,3,0,,,2,0,0,,,,,,,""
2017,jerrod,509,greg,3,0,,,2,0,0,,,,,,,""
2017,jerrod,564,greg,245,1,21,0,2,1,0,,,,,,,""
2017,jerrod,569,greg,18,1,21,1,3,3,2,,,,,,,""
2017,jerrod,726,greg,15,1,,,2,,,,,,,,,""
2017,jerrod,396,smhe,18,1,21,1,2,2,2,,,,,,,""
2017,joule,39,greg,235,1,21,1,3,,2,,,,,,,""
2017,joule,41,greg,3,0,,,1,0,0,,,,,,,""
2017,joule,43,greg,235,1,21,1,4,4,1,,,,,,,""
2017,joule,46a,greg,4,0,,,2,0,0,,,,,,,""
2017,joule,46b,greg,24,1,21,1,3,3,3,,,,,,,""
2017,joule,48a,greg,115,1,,,3,0,0,,,,,,,""
2017,joule,48b,greg,24,1,21,1,3,2,2,,,,,,,""
2017,joule,50,greg,185,1,21,1,3,3,2,,,,,,,""
2017,joule,53,greg,4,0,,,3,0,0,,,,,,,""
2017,joule,55,greg,185,1,21,1,3,3,2,,,,,,,""
2017,joule,59,greg,4,0,,,2,0,0,,,,,,,""
2017,joule,61,greg,185,1,6,0,4,2,0,,,,,,,""
2017,joule,63,greg,275,1,21,1,2,2,1,,,,,,,""
2017,joule,104,greg,2,0,,,1,0,0,,,,,,,""
2017,joule,106,greg,9,0,,,3,0,0,,,,,,,""
2017,joule,108,greg,235,0,,,3,0,0,,,,,,,""
2017,joule,110,greg,235,1,21,1,3,3,2,,,,,,,""
2017,joule,112,greg,9,0,,,3,0,0,,,,,,,""
2017,joule,133,greg,235,1,21,1,3,3,1,,,,,,,""
2017,joule,224,greg,235,1,7,0,2,2,0,,,,,,,""
2017,joule,250,greg,3,0,,,1,0,0,,,,,,,""
2017,joule,252,greg,24,1,21,1,2,2,2,,,,,,,""
2017,joule,386,greg,35,0,,,3,0,0,,,,,,,""
2017,joule,562,greg,18,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,87,greg,16,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,89,greg,135,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,91,greg,5,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,93,greg,55,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,95,greg,55,1,21,1,4,3,2,,,,,,,""
2017,rookery_branch,97,greg,16,1,21,1,2,2,2,,,,,,,""
2017,rookery_branch,99,greg,55,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,101,greg,245,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,103,greg,55,1,21,1,2,2,2,,,,,,,""
2017,rookery_branch,105,greg,16,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,111,greg,105,1,21,1,4,2,2,,,,,,,""
2017,rookery_branch,113,greg,105,1,21,1,4,3,3,,,,,,,""
2017,rookery_branch,115,greg,175,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,117,greg,14,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,204,greg,55,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,206,greg,175,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,208,greg,16,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,210,greg,24,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,212,greg,55,1,21,1,4,3,3,,,,,,,""
2017,rookery_branch,214,greg,105,1,21,1,4,4,4,,,,,,,""
2017,rookery_branch,216,greg,105,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,220,greg,245,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,292,greg,135,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,294,greg,205,1,21,1,3,2,1,,,,,,,""
2017,rookery_branch,296,greg,5,1,21,1,2,2,2,,,,,,,""
2017,rookery_branch,298,greg,135,1,21,1,2,2,2,,,,,,,""
2017,rookery_branch,300,greg,17,1,17,0,3,3,0,,,,,,,""
2017,rookery_branch,302,greg,6,0,,,3,0,0,,,,,,,""
2017,rookery_branch,304,greg,5,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,306,greg,275,1,15,0,3,2,0,,,,,,,""
2017,rookery_branch,310,greg,5,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,312,greg,5,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,314,greg,8,0,,,2,0,0,,,,,,,""
2017,rookery_branch,316,greg,135,1,21,1,2,2,1,,,,,,,""
2017,rookery_branch,318,greg,5,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,320,greg,5,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,322,greg,5,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,324,greg,5,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,326,greg,2,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,328,greg,5,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,330,greg,5,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,332,greg,13,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,334,greg,5,1,21,1,2,2,1,,,,,,,""
2017,rookery_branch,336,greg,5,1,21,1,4,3,2,,,,,,,""
2017,rookery_branch,338,greg,275,1,21,1,3,3,2,,,,,,,""
2017,rookery_branch,617,greg,16,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,617,greg,,,21,1,,3,3,,,,,,,""
2017,rookery_branch,671,greg,,,21,1,,3,3,,,,,,,""
2017,rookery_branch,673,greg,3,1,21,1,3,3,3,,,,,,,""
2017,rookery_branch,715,greg,,,21,1,,3,3,,,,,,,""
2017,rookery_branch,717,greg,105,0,,,4,0,0,,,,,,,""
2017,rookery_branch,723,greg,18,1,,,3,3,,,,,,,,""
2017,rookery_branch,727,greg,105,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,729,greg,,,21,1,,2,2,,,,,,,""
2017,rookery_branch,667,smhe,18,1,,,2,2,,,,,,,,""
2017,rookery_branch,721,smhe,255,0,,,4,0,0,,,,,,,""
2017,rookery_branch,725,smhe,35,1,21,1,3,2,2,,,,,,,""
2017,rookery_branch,753,smhe,35,0,,,2,0,0,,,,,,,""
2017,rookery_branch,619,sneg,22,1,14,1,2,2,2,,,,,,,""
2017,rookery_branch,669,sneg,17,1,,,3,3,,,,,,,,""
2017,tamiami_west,508,bcnh,,1,21,1,3,3,2,,,,,,,""
2017,tamiami_west,510,bcnh,,,21,1,,3,,,,,,,,""
2017,tamiami_west,516,bcnh,95,1,21,1,3,3,3,,,,,,,""
2017,tamiami_west,517,bcnh,,,,,,,,,,,,,,""
2017,tamiami_west,518,bcnh,,,21,1,,,,,,,,,,""
2017,tamiami_west,519,bcnh,175,1,21,1,4,3,2,,,,,,,""
2017,tamiami_west,520,bcnh,,,21,1,,,,,,,,,,""
2017,tamiami_west,521,bcnh,,,6,0,,,0,,,,,,,""
2017,tamiami_west,522,bcnh,,,21,1,,,2,,,,,,,""
2017,tamiami_west,523b,bcnh,17,1,21,1,3,3,2,,,,,,,""
2017,tamiami_west,526a,bcnh,,,21,1,,,,,,,,,,""
2017,tamiami_west,528,bcnh,175,1,21,1,3,3,3,,,,,,,""
2017,tamiami_west,530,bcnh,,,21,1,,,,,,,,,,""
2017,tamiami_west,536,bcnh,175,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,538,bcnh,175,1,21,1,3,3,2,,,,,,,""
2017,tamiami_west,540,bcnh,175,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,560,bcnh,,,,,,,,,,,,,,""
2017,tamiami_west,581,bcnh,115,1,21,1,3,,2,,,,,,,""
2017,tamiami_west,610,bcnh,155,1,21,1,3,,2,,,,,,,""
2017,tamiami_west,612,bcnh,19,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,615b,bcnh,115,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,647,bcnh,19,1,21,1,3,3,2,,,,,,,""
2017,tamiami_west,653,bcnh,19,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,665b,bcnh,,,,,,,,,,,,,,""
2017,tamiami_west,853,bcnh,165,1,21,1,2,2,1,,,,,,,""
2017,tamiami_west,861,bcnh,17,1,21,1,3,3,2,,,,,,,""
2017,tamiami_west,783,bcnh,165,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,515a,bcnh,,,,,,,,,,,,,,""
2017,tamiami_west,526b,greg,165,1,21,1,2,2,1,,,,,,,""
2017,tamiami_west,529,greg,19,1,21,1,3,3,3,,,,,,,""
2017,tamiami_west,531,greg,3,1,21,1,3,3,2,,,,,,,""
2017,tamiami_west,532,greg,,,21,1,,,,,,,,,,""
2017,tamiami_west,535,greg,95,1,21,1,2,,1,,,,,,,""
2017,tamiami_west,537,greg,,,21,1,,,2,,,,,,,""
2017,tamiami_west,539,greg,175,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,542,greg,3,1,21,1,3,1,2,,,,,,,""
2017,tamiami_west,543,greg,3,0,,,1,0,0,,,,,,,""
2017,tamiami_west,544,greg,,,21,1,,,2,,,,,,,""
2017,tamiami_west,546,greg,95,1,21,1,3,2,2,,,,,,,""
2017,tamiami_west,548,greg,,,21,1,3,3,3,,,,,,,""
2017,tamiami_west,550,greg,,,21,1,3,3,2,,,,,,,""
2017,tamiami_west,558,greg,65,0,,,3,0,0,,,,,,,""
2017,tamiami_west,579,greg,19,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,588,greg,,,21,1,,3,2,,,,,,,""
2017,tamiami_west,589,greg,155,1,21,1,4,,3,,,,,,,""
2017,tamiami_west,594,greg,35,1,21,1,3,,1,,,,,,,""
2017,tamiami_west,596,greg,115,1,21,1,2,2,2,,,,,,,""
2017,tamiami_west,600,greg,185,1,21,1,3,,2,,,,,,,""
2017,tamiami_west,602,greg,35,1,21,1,3,3,3,,,,,,,""
2017,tamiami_west,607a,greg,,,,,,,,,,,,,,""
2017,tamiami_west,651,greg,35,1,21,1,3,3,2,,,,,,,""
2017,tamiami_west,655,greg,11,1,21,1,4,4,3,,,,,,,""
2017,tamiami_west,657,greg,,,21,1,,,2,,,,,,,""
2017,tamiami_west,512,greg,105,0,,,3,0,0,,,,,,,""
2017,tamiami_west,515b,smhe,22,1,14,1,3,3,3,,,,,,,""
2017,tamiami_west,513,smhe,,0,,,3,0,0,,,,,,,""
2017,tamiami_west,523a,smhe,95,0,,,3,0,0,,,,,,,""
2017,tamiami_west,524,smhe,175,1,14,1,3,3,3,,,,,,,""
2017,tamiami_west,534,smhe,18,1,14,1,3,2,2,,,,,,,""
2017,tamiami_west,583,smhe,35,0,,,1,0,0,,,,,,,""
2017,tamiami_west,585,smhe,35,0,,,3,0,0,,,,,,,""
2017,tamiami_west,586a,smhe,115,0,,,3,0,0,,,,,,,""
2017,tamiami_west,586b,smhe,,1,14,1,3,,2,,,,,,,""
2017,tamiami_west,645,smhe,19,1,14,1,3,2,2,,,,,,,""
2017,tamiami_west,659,smhe,115,1,14,1,2,2,2,,,,,,,""
2017,tamiami_west,663,smhe,35,1,7,0,3,,0,,,,,,,""
2017,tamiami_west,665a,smhe,35,0,,,1,0,0,,,,,,,""
2017,tamiami_west,745,smhe,,1,,,,,,,,,,,,""
2017,tamiami_west,857,smhe,,,,,,,,,,,,,,""
2017,tamiami_west,785,smhe,6,0,,,2,0,0,,,,,,,""
2017,tamiami_west,705,smhe,,,,,,,,,,,,,,""
2017,tamiami_west,598,smhe,26,1,21,1,3,3,3,,,,,,,""
